                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                0.70748,                0.60498,                 1.1204,                0.73614,                0.78544,                0.72667,                0.31951,                 1.9959,                 1.4905,                 2.3891,             0.00057778,             0.00057778,             0.00057778
                     69,                0.70969,                0.61821,                 1.0882,                0.79597,                0.68571,                0.67455,                0.29756,                 2.0073,                 1.4212,                 2.4548,             0.00056128,             0.00056128,             0.00056128
                     70,                0.71712,                0.67103,                 1.0973,                 0.8393,                0.63991,                0.71023,                0.29147,                 2.0147,                 1.4698,                 2.5106,             0.00054478,             0.00054478,             0.00054478
                     71,                0.73188,                0.60057,                 1.0814,                0.74196,                0.66767,                0.67357,                0.28468,                 2.0059,                  1.483,                  2.447,             0.00052827,             0.00052827,             0.00052827
                     72,                0.72216,                0.58794,                 1.1005,                0.87395,                0.66655,                0.72474,                0.31802,                 1.9821,                 1.4945,                 2.3941,             0.00051177,             0.00051177,             0.00051177
                     73,                0.71869,                0.59425,                  1.089,                0.82732,                0.65714,                0.72451,                0.32095,                 1.9753,                 1.4099,                 2.3923,             0.00049527,             0.00049527,             0.00049527
                     74,                0.68617,                 0.5725,                 1.0796,                0.78517,                0.68395,                0.70413,                0.33333,                 2.0254,                 1.4259,                 2.4775,             0.00047876,             0.00047876,             0.00047876
                     75,                0.65621,                0.55376,                 1.0531,                0.82673,                    0.7,                0.74618,                0.34212,                 2.0482,                 1.3914,                 2.4789,             0.00046226,             0.00046226,             0.00046226
                     76,                0.67586,                0.57303,                 1.0632,                0.81867,                0.72857,                0.73876,                0.33378,                 2.0941,                 1.4265,                 2.4961,             0.00044576,             0.00044576,             0.00044576
                     77,                0.65693,                0.53363,                 1.0578,                0.78388,                0.71142,                0.69843,                0.31618,                 2.0733,                  1.433,                 2.4636,             0.00042925,             0.00042925,             0.00042925
                     78,                0.66561,                  0.577,                 1.0835,                0.79537,                0.71429,                0.70267,                0.32666,                 2.0684,                 1.4047,                 2.4647,             0.00041275,             0.00041275,             0.00041275
                     79,                0.64906,                0.57691,                 1.0716,                0.80868,                0.69132,                0.74694,                0.34153,                 2.0582,                 1.3445,                 2.4555,             0.00039625,             0.00039625,             0.00039625
