                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                  1.461,                 1.3507,                 1.6512,                0.73444,                0.66582,                0.69431,                0.27869,                 2.0696,                 1.6207,                 2.5968,               0.000614,               0.000614,               0.000614
                     73,                 1.4724,                 1.3625,                 1.6799,                0.83248,                0.62963,                0.72363,                0.30948,                 2.0016,                 1.5274,                 2.4885,              0.0005942,              0.0005942,              0.0005942
                     74,                 1.4734,                 1.3697,                 1.6809,                 0.8239,                0.65741,                0.73159,                0.30978,                   1.97,                 1.3948,                 2.4312,              0.0005744,              0.0005744,              0.0005744
                     75,                 1.4223,                 1.3159,                 1.6707,                0.83444,                0.63889,                0.71117,                0.30751,                 2.0376,                 1.4841,                 2.4953,              0.0005546,              0.0005546,              0.0005546
                     76,                 1.4243,                 1.3581,                 1.6597,                0.72478,                0.69444,                0.73099,                0.30626,                 2.0147,                 1.4777,                 2.4246,              0.0005348,              0.0005348,              0.0005348
                     77,                 1.3814,                 1.2692,                 1.6205,                0.76453,                0.57407,                0.68254,                0.29178,                 2.0255,                 1.4448,                 2.4412,               0.000515,               0.000515,               0.000515
                     78,                  1.426,                 1.3278,                  1.669,                0.78538,                0.64815,                0.70926,                0.30242,                 2.0019,                  1.455,                 2.4483,              0.0004952,              0.0004952,              0.0004952
                     79,                 1.3957,                  1.274,                 1.6103,                0.83336,                0.64826,                0.73092,                0.31224,                 2.1262,                  1.444,                 2.5446,              0.0004754,              0.0004754,              0.0004754
                     80,                 1.4278,                 1.3415,                 1.6576,                0.82702,                0.61976,                0.70699,                0.32495,                 2.0565,                  1.368,                 2.4691,              0.0004556,              0.0004556,              0.0004556
                     81,                 1.3547,                 1.2647,                 1.6051,                0.80332,                0.60514,                0.71138,                0.34249,                 2.0033,                  1.369,                 2.4169,              0.0004358,              0.0004358,              0.0004358
                     82,                  1.354,                  1.279,                 1.6038,                0.85868,                0.61888,                0.73701,                0.34659,                 1.9728,                 1.4188,                 2.3935,               0.000416,               0.000416,               0.000416
                     83,                 1.3953,                 1.2959,                 1.6115,                0.81451,                0.66667,                0.75872,                0.32427,                 2.0246,                 1.3738,                 2.4114,              0.0003962,              0.0003962,              0.0003962
                     84,                 1.3676,                  1.273,                 1.6022,                0.73469,                0.66664,                0.71027,                0.28273,                 2.1578,                 1.4232,                 2.5143,              0.0003764,              0.0003764,              0.0003764
                     85,                  1.395,                 1.2919,                 1.6329,                0.85079,                 0.6336,                0.73428,                0.30882,                 2.0564,                 1.4447,                   2.49,              0.0003566,              0.0003566,              0.0003566
                     86,                 1.3225,                 1.2407,                 1.5806,                0.82143,                 0.6815,                0.75369,                0.32461,                 1.9677,                  1.459,                 2.4354,              0.0003368,              0.0003368,              0.0003368
                     87,                 1.3189,                 1.1845,                 1.5573,                 0.7848,                0.65741,                0.73791,                 0.3238,                 2.0114,                 1.3307,                 2.4573,               0.000317,               0.000317,               0.000317
                     88,                 1.3277,                 1.2245,                 1.5788,                0.73744,                0.67593,                0.72407,                0.30863,                 2.0134,                 1.3526,                 2.4683,              0.0002972,              0.0002972,              0.0002972
                     89,                 1.3446,                 1.2467,                 1.5902,                0.83938,                0.62037,                0.72198,                0.29904,                 2.0454,                 1.3878,                  2.518,              0.0002774,              0.0002774,              0.0002774
                     90,                 1.3035,                 1.1557,                 1.5566,                0.74591,                0.68519,                0.73475,                0.31866,                 1.9921,                 1.4464,                 2.4559,              0.0002576,              0.0002576,              0.0002576
                     91,                 1.4107,                 1.1642,                 1.7654,                0.82903,                0.68519,                0.74018,                0.32649,                 1.9618,                 1.3944,                 2.4345,              0.0002378,              0.0002378,              0.0002378
                     92,                 1.3344,                 1.0466,                 1.7059,                 0.8365,                 0.7037,                0.74627,                0.34183,                 1.9194,                  1.366,                 2.4247,               0.000218,               0.000218,               0.000218
                     93,                 1.3102,                0.96475,                 1.7001,                0.79507,                0.68256,                0.74328,                0.34309,                 1.9206,                 1.3774,                 2.4027,              0.0001982,              0.0001982,              0.0001982
                     94,                 1.3035,                0.96414,                  1.673,                0.73755,                0.67593,                0.72526,                0.32466,                 2.0253,                 1.3229,                 2.4534,              0.0001784,              0.0001784,              0.0001784
                     95,                 1.2413,                0.91281,                 1.6469,                0.73355,                0.71296,                 0.7437,                0.32222,                 2.0562,                 1.3219,                 2.4942,              0.0001586,              0.0001586,              0.0001586
                     96,                 1.2462,                0.87921,                 1.6338,                  0.771,                0.69444,                0.73502,                0.31826,                 2.0474,                 1.3585,                 2.5129,              0.0001388,              0.0001388,              0.0001388
                     97,                 1.2102,                0.88386,                 1.6205,                0.70694,                0.69242,                0.71398,                0.31719,                 2.0492,                 1.3778,                 2.5234,               0.000119,               0.000119,               0.000119
                     98,                 1.2848,                 0.9068,                 1.6766,                0.72881,                0.65741,                0.70691,                0.31464,                 2.0423,                 1.3663,                 2.5189,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                 1.2193,                0.88029,                 1.6126,                0.83705,                0.62037,                0.72786,                0.31441,                 2.0433,                 1.3502,                 2.5206,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                 1.1659,                0.84018,                 1.5651,                0.78665,                0.66667,                0.74357,                0.31659,                 2.0378,                 1.3374,                 2.5185,               5.96e-05,               5.96e-05,               5.96e-05
