                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                 1.3969,                 1.2283,                 1.6483,                0.90955,                    0.5,                0.69882,                0.33677,                 1.8841,                  1.605,                 2.2278,               0.000713,               0.000713,               0.000713
                     68,                 1.4259,                 1.3281,                 1.6012,                0.90415,                0.72579,                0.82417,                0.39003,                 1.8516,                 1.4832,                 2.2142,              0.0006932,              0.0006932,              0.0006932
                     69,                 1.3821,                 1.2199,                  1.599,                0.94545,                0.66713,                0.83125,                0.41965,                 1.8271,                 1.3768,                 2.2254,              0.0006734,              0.0006734,              0.0006734
                     70,                 1.3003,                 1.1349,                 1.5504,                0.90146,                0.70409,                0.85071,                0.43612,                 1.8053,                  1.328,                 2.1273,              0.0006536,              0.0006536,              0.0006536
                     71,                 1.3499,                 1.1834,                 1.5535,                0.83209,                0.76923,                0.85528,                0.43009,                 1.8071,                 1.2617,                 2.1397,              0.0006338,              0.0006338,              0.0006338
                     72,                 1.3285,                 1.1872,                 1.5392,                0.95744,                0.76923,                0.88078,                0.40889,                 1.8176,                 1.3103,                 2.1293,               0.000614,               0.000614,               0.000614
                     73,                 1.3281,                 1.2137,                 1.5366,                0.87771,                0.82853,                0.89796,                0.41276,                 1.8534,                 1.3236,                 2.1545,              0.0005942,              0.0005942,              0.0005942
                     74,                 1.3632,                 1.1707,                 1.5593,                0.94284,                0.73077,                0.88892,                0.41319,                 1.8039,                 1.2982,                 2.1172,              0.0005744,              0.0005744,              0.0005744
                     75,                 1.2974,                 1.1646,                   1.52,                0.85807,                0.80769,                0.87855,                0.46107,                 1.7577,                 1.2027,                 2.0648,              0.0005546,              0.0005546,              0.0005546
                     76,                 1.2889,                 1.1462,                  1.544,                0.98662,                0.76923,                0.90374,                0.50307,                 1.6756,                 1.1222,                 1.9918,              0.0005348,              0.0005348,              0.0005348
                     77,                 1.2813,                 1.1676,                 1.5188,                0.87312,                0.88462,                0.90987,                0.51463,                 1.6231,                 1.1236,                 1.9479,               0.000515,               0.000515,               0.000515
                     78,                 1.3238,                 1.2171,                 1.5618,                0.90697,                0.80769,                0.90424,                0.49441,                 1.6228,                 1.1673,                 1.9368,              0.0004952,              0.0004952,              0.0004952
                     79,                 1.3322,                 1.1536,                  1.554,                0.86564,                0.74379,                0.89938,                0.46326,                  1.663,                 1.2191,                 1.9677,              0.0004754,              0.0004754,              0.0004754
                     80,                 1.2553,                 1.1165,                 1.5061,                0.74869,                0.80226,                 0.8573,                0.41873,                 1.7182,                 1.2584,                 2.0158,              0.0004556,              0.0004556,              0.0004556
                     81,                 1.3383,                 1.2093,                 1.5773,                0.78952,                0.76923,                0.86185,                0.43749,                 1.7255,                 1.2336,                 1.9697,              0.0004358,              0.0004358,              0.0004358
                     82,                 1.2296,                 1.0904,                  1.449,                0.84991,                0.73077,                0.84939,                0.44116,                 1.6894,                 1.2387,                 1.9378,               0.000416,               0.000416,               0.000416
                     83,                 1.2151,                 1.0933,                 1.4455,                0.81768,                0.73077,                0.83211,                0.41816,                 1.7272,                 1.2346,                 1.9928,              0.0003962,              0.0003962,              0.0003962
                     84,                 1.2041,                 1.0401,                 1.4232,                  0.909,                0.76843,                0.85197,                0.42615,                 1.7626,                 1.1975,                 2.0873,              0.0003764,              0.0003764,              0.0003764
                     85,                  1.212,                 1.0965,                 1.4807,                0.88855,                0.73077,                 0.8236,                0.43908,                 1.7539,                 1.1852,                 2.0921,              0.0003566,              0.0003566,              0.0003566
                     86,                 1.2119,                 1.0263,                 1.4501,                0.82951,                0.73077,                0.83232,                 0.4453,                 1.7285,                 1.1892,                 2.0616,              0.0003368,              0.0003368,              0.0003368
                     87,                 1.1837,                 1.0356,                 1.4183,                 0.8419,                0.73077,                0.81516,                0.46026,                  1.711,                 1.2202,                 2.0467,               0.000317,               0.000317,               0.000317
                     88,                 1.1849,                 1.0763,                 1.4336,                0.94255,                0.69231,                0.80994,                0.43893,                 1.7435,                 1.2918,                  2.075,              0.0002972,              0.0002972,              0.0002972
                     89,                 1.1526,                 1.0531,                 1.4211,                0.85765,                0.73077,                0.81997,                0.44477,                 1.7491,                 1.2971,                 2.0795,              0.0002774,              0.0002774,              0.0002774
                     90,                 1.2336,                 1.1351,                 1.5252,                0.81791,                0.73077,                0.80757,                 0.4546,                 1.7233,                  1.272,                 2.0508,              0.0002576,              0.0002576,              0.0002576
                     91,                 1.1349,                 1.0872,                 1.4918,                0.81756,                0.61538,                0.79044,                0.44729,                 1.6788,                 1.2452,                 2.0198,              0.0002378,              0.0002378,              0.0002378
                     92,                 1.1324,                 1.0138,                 1.5402,                0.80569,                0.61538,                0.77044,                0.39975,                 1.8022,                 1.3202,                 2.1449,               0.000218,               0.000218,               0.000218
                     93,                 1.1432,                0.98575,                 1.4764,                0.87234,                0.61538,                0.76169,                0.36349,                 1.9358,                 1.4076,                  2.275,              0.0001982,              0.0001982,              0.0001982
                     94,                 1.1239,                0.93839,                 1.4731,                0.84213,                 0.6155,                0.76331,                0.34958,                 2.0159,                 1.4689,                 2.3513,              0.0001784,              0.0001784,              0.0001784
                     95,                 1.1273,                0.98245,                 1.4227,                0.89329,                 0.6443,                0.77161,                 0.3579,                  2.028,                   1.49,                 2.3497,              0.0001586,              0.0001586,              0.0001586
                     96,                 1.0765,                 0.9376,                 1.4543,                0.92408,                0.69231,                0.81998,                0.38403,                 1.9124,                 1.4757,                 2.1934,              0.0001388,              0.0001388,              0.0001388
                     97,                 1.1054,                0.91664,                 1.4402,                0.89347,                0.64553,                0.79924,                0.40552,                 1.7987,                 1.4283,                 2.0637,               0.000119,               0.000119,               0.000119
                     98,                 1.0359,                0.89137,                 1.4228,                0.87752,                0.73077,                0.86884,                0.42271,                 1.6945,                  1.358,                   1.97,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                 1.0696,                 0.8638,                 1.4316,                0.89366,                0.76923,                0.87877,                0.45146,                 1.6078,                 1.2784,                 1.8975,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                 1.0593,                0.89616,                 1.4126,                0.95396,                 0.7973,                0.90156,                0.50272,                 1.5253,                 1.1656,                 1.8278,               5.96e-05,               5.96e-05,               5.96e-05
